"wait_time","standby_time","calling_time","attendant_machine_id","service_room_id","pause_time","relocate","disconnected_by_attendant","ticket_priority","number_of_breaks","ticket_category","attendant_id","call_surplus","attendant_level","duration_categories","short_call","call_period","customer_time_talks","pause_time_category","region","out_average","resolved_tickets"
17,0,0,1305,7,0,1,1,5,1,1,4100024,2,1,"de 10 a 30 min",0,"manhã","de 1 a 5 min","média","Sudeste",1,"False"
2,0,0,416,8,0,0,0,4,0,2,4611864,2,2,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Norte",0,"False"
2,0,0,401,8,0,0,0,4,0,1,4675310,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sul",0,"False"
5,0,1,1,7,0,1,1,4,1,1,4100020,2,1,"de 1 a 5 min",0,"manhã","até 1 min","média","Nordeste",0,"False"
17,0,1,1305,7,0,1,1,5,1,1,4180001,2,1,"de 5 a 10 min",0,"manhã","de 1 a 5 min","média","Sudeste",1,"False"
2,0,0,401,4,0,0,0,4,0,2,4684184,2,2,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sul",0,"False"
2,0,0,850,8,0,0,0,4,0,2,4175539,2,2,"de 10 a 30 min",0,"manhã","de 5 a 10 min","rapida","Sul",1,"False"
2,0,0,401,8,0,0,0,4,0,2,4535497,2,2,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sul",1,"False"
2,0,0,416,8,0,0,0,4,0,2,4637409,2,2,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Nordeste",0,"False"
2,0,0,401,4,0,0,0,4,0,2,4663694,2,2,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sul",0,"False"
2,0,0,850,8,0,1,1,4,1,1,4624829,2,1,"de 10 a 30 min",0,"manhã","de 5 a 10 min","média","Sul",1,"False"
2,0,0,401,8,0,0,0,4,0,2,4521348,2,2,"até 1 min",1,"manhã","até 1 min","rapida","Sul",0,"False"
2,0,0,416,8,0,0,0,4,0,1,4659081,2,1,"maior que 30 min",0,"manhã","maior que 30 min","rapida","Centro-Oeste",1,"False"
2,0,0,125,6,0,1,1,4,1,5,4652718,2,5,"de 5 a 10 min",0,"manhã","de 1 a 5 min","rapida","Sudeste",0,"False"
2,0,0,128,6,0,1,1,4,1,1,4660992,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sudeste",0,"False"
4,0,0,1,7,0,1,1,4,1,1,4100024,2,1,"de 1 a 5 min",0,"manhã","até 1 min","média","Sul",0,"False"
2,0,0,125,6,0,1,1,4,1,3,4651189,2,3,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sudeste",0,"False"
2,0,0,416,8,0,0,0,4,0,1,4674949,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Centro-Oeste",0,"False"
2,0,0,850,8,0,0,0,4,0,2,4641006,2,2,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Centro-Oeste",1,"False"
2,0,0,850,8,0,0,0,4,0,1,4583530,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sul",0,"False"
2,0,0,405,8,0,1,1,4,1,1,4656992,2,1,"de 10 a 30 min",0,"manhã","de 1 a 5 min","longa","Sudeste",1,"False"
3,0,0,98,6,0,0,0,4,0,2,4650524,2,2,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Nordeste",0,"False"
2,0,0,401,8,0,0,0,4,0,1,4671159,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sul",0,"False"
2,0,0,850,8,0,0,0,4,0,1,4501295,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Centro-Oeste",0,"False"
2,0,0,416,8,0,0,0,4,0,1,4602377,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Nordeste",0,"False"
2,0,0,97,6,0,0,0,4,0,1,4681518,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sudeste",0,"False"
3,0,1,98,6,0,0,0,4,0,1,4662530,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Nordeste",1,"False"
2,0,0,126,6,0,1,1,4,1,1,4651981,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sudeste",0,"False"
16,0,0,1305,7,0,1,1,5,1,1,4100034,2,1,"de 10 a 30 min",0,"manhã","de 1 a 5 min","longa","Sudeste",1,"False"
2,0,0,126,6,0,1,1,4,1,2,4690536,2,2,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sudeste",0,"False"
2,0,0,850,8,0,0,0,4,0,2,4674541,2,2,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sudeste",0,"False"
2,0,0,850,8,0,0,0,4,0,2,4675346,2,2,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sul",0,"False"
2,0,0,128,6,0,1,1,4,1,9,4601581,2,9,"de 5 a 10 min",0,"manhã","de 5 a 10 min","média","Sudeste",0,"False"
3,1,0,98,6,0,0,0,4,0,3,4601092,1,3,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sudeste",0,"False"
2,0,0,97,6,0,0,0,4,0,1,4645817,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sudeste",0,"False"
2,0,0,98,6,0,0,0,4,0,1,4683725,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Nordeste",1,"False"
3,0,1,810,8,0,0,0,4,0,1,4671429,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sudeste",1,"False"
3,0,1,2326,7,0,1,1,5,1,1,4100003,2,1,"de 5 a 10 min",0,"manhã","de 1 a 5 min","média","Norte",0,"False"
6,0,4,45,6,0,1,1,4,1,1,4651954,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","longa","Sudeste",1,"False"
2,0,0,128,6,0,1,1,4,1,1,4650803,2,1,"de 5 a 10 min",0,"manhã","de 1 a 5 min","média","Nordeste",0,"False"
3,0,1,2326,7,0,1,1,5,1,1,4100008,2,1,"de 5 a 10 min",0,"manhã","de 1 a 5 min","média","Sudeste",0,"False"
4,0,0,1311,7,0,1,1,4,1,1,4180026,2,1,"de 10 a 30 min",0,"manhã","até 1 min","longa","Nordeste",1,"False"
2,0,0,850,8,0,0,0,4,0,1,4602515,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Norte",0,"False"
2,0,0,66,6,0,0,0,4,0,1,4661477,2,1,"até 1 min",1,"manhã","até 1 min","rapida","Sudeste",0,"False"
3,0,1,2475,7,0,1,1,4,1,1,4180026,2,1,"de 1 a 5 min",0,"manhã","até 1 min","média","Sudeste",0,"False"
2,0,0,416,8,0,0,0,4,0,1,4671169,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Centro-Oeste",0,"False"
3,0,1,2326,7,0,1,1,5,1,1,4100012,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","média","Sudeste",0,"False"
17,0,1,1305,7,0,1,1,5,1,1,4100044,2,1,"de 5 a 10 min",0,"manhã","de 1 a 5 min","média","Sul",1,"False"
3,0,1,2326,7,0,1,1,5,1,1,4100015,2,1,"maior que 30 min",0,"manhã","de 1 a 5 min","longa","Sul",1,"False"
2,0,0,401,4,0,0,0,4,0,2,4682791,2,2,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sul",0,"False"
2,0,0,529,4,0,0,0,4,0,1,4674849,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sul",0,"False"
2,0,0,401,8,0,0,0,4,0,1,4671232,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sul",1,"False"
2,0,0,850,8,0,0,0,4,0,1,4602552,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sul",0,"False"
2,0,0,850,4,0,0,0,4,0,2,4675335,2,2,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sul",0,"False"
2,0,0,98,6,0,0,0,4,0,1,4680911,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Centro-Oeste",1,"False"
2,0,0,416,4,0,0,0,4,0,1,4671308,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Nordeste",0,"False"
2,0,0,126,6,0,1,1,4,1,1,4653975,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sudeste",0,"False"
2,0,0,401,4,0,0,0,4,0,2,4684038,2,2,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sul",0,"False"
2,0,0,405,8,0,0,0,4,0,2,4647118,2,2,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Nordeste",0,"False"
2,0,0,416,8,0,1,1,4,1,1,4592269,2,1,"maior que 30 min",0,"manhã","de 10 a 30 min","longa","Nordeste",1,"False"
2,0,0,98,6,0,0,0,4,0,1,4670568,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Nordeste",0,"False"
2,0,0,98,6,0,0,0,4,0,1,4688696,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sudeste",1,"False"
2,0,0,126,6,0,0,0,4,0,1,4642204,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sudeste",0,"False"
2,0,0,401,8,0,0,0,4,0,1,4659076,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sul",1,"False"
2,0,0,416,4,0,0,0,4,0,2,4592286,2,2,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Norte",1,"False"
3,0,1,126,6,0,0,0,4,0,1,4593404,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Nordeste",0,"False"
2,0,0,126,6,0,1,1,4,1,1,4641840,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Nordeste",0,"False"
2,0,0,850,4,0,0,0,4,0,2,4170748,2,2,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Nordeste",0,"False"
3,0,1,2475,7,0,1,1,4,1,1,4100027,2,1,"de 5 a 10 min",0,"manhã","até 1 min","média","Nordeste",1,"False"
2,0,0,416,4,0,0,0,4,0,2,4657090,2,2,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Nordeste",0,"False"
2,0,0,128,6,0,1,1,4,1,1,4664920,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Centro-Oeste",1,"False"
2,0,0,850,8,0,0,0,4,0,1,4596411,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sul",0,"False"
2,0,0,126,6,0,1,1,4,1,9,4651064,2,9,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sudeste",0,"False"
2,0,0,850,8,0,1,1,4,1,1,4671221,2,1,"maior que 30 min",0,"manhã","de 10 a 30 min","longa","Nordeste",1,"False"
2,0,0,98,6,0,0,0,4,0,1,4669619,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Centro-Oeste",1,"False"
2,0,0,98,6,0,0,0,4,0,1,4601092,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sudeste",0,"False"
2,0,0,416,8,0,0,0,4,0,1,4583481,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Nordeste",1,"False"
2,0,0,850,8,0,0,0,4,0,1,4671248,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sul",0,"False"
2,0,0,2475,7,0,1,1,4,1,1,4100037,2,1,"de 1 a 5 min",0,"manhã","até 1 min","média","Nordeste",0,"False"
6,0,4,45,6,0,1,1,4,1,1,4617392,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sudeste",1,"False"
2,0,0,126,6,0,1,1,4,1,4,4632469,2,4,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Nordeste",0,"False"
2,0,0,401,8,0,0,0,4,0,1,4671394,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sul",0,"False"
2,0,0,123,6,0,1,1,4,1,5,4634128,2,5,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sudeste",0,"False"
2,0,0,850,4,0,0,0,4,0,2,4671156,2,2,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Nordeste",0,"False"
2,0,0,401,8,0,0,0,4,0,1,4675271,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sul",1,"False"
2,0,0,850,8,0,0,0,4,0,2,4658000,2,2,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sul",0,"False"
3,0,1,125,6,0,0,0,4,0,9,4678990,2,9,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sudeste",1,"False"
2,0,0,401,8,0,0,0,4,0,1,4602586,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sul",1,"False"
2,0,0,66,6,0,0,0,4,0,1,4683722,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Nordeste",0,"False"
2,0,0,98,6,0,0,0,4,0,1,4682360,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sul",1,"False"
2,0,0,98,6,0,0,0,4,0,1,4665620,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sudeste",1,"False"
5,0,1,1,7,0,1,1,4,1,1,4100034,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","média","Centro-Oeste",0,"False"
3,0,1,125,6,0,1,1,4,1,1,4632434,2,1,"de 10 a 30 min",0,"manhã","de 5 a 10 min","média","Nordeste",1,"False"
2,0,0,850,4,0,0,0,4,0,2,4684071,2,2,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Norte",0,"False"
2,0,0,126,6,0,1,1,4,1,1,4641829,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Centro-Oeste",0,"False"
2,0,0,2326,7,0,1,1,5,1,1,4180030,2,1,"de 10 a 30 min",0,"manhã","de 1 a 5 min","média","Centro-Oeste",1,"False"
2,0,0,529,8,0,0,0,4,0,1,4582816,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sul",0,"False"
2,0,0,401,4,0,0,0,4,0,2,4675185,2,2,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sul",1,"False"
2,0,0,2326,7,0,1,1,5,1,1,4180026,2,1,"de 10 a 30 min",0,"manhã","de 1 a 5 min","longa","Sudeste",1,"False"
2,0,0,98,6,0,0,0,4,0,1,4688684,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Nordeste",1,"False"
2,0,0,401,4,0,0,0,4,0,2,4675288,2,2,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sul",0,"False"
2,0,0,850,8,0,0,0,4,0,1,4602227,2,1,"de 5 a 10 min",0,"manhã","de 1 a 5 min","rapida","Sul",0,"False"
2,0,0,850,4,0,0,0,4,0,2,4675034,2,2,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sul",1,"False"
2,0,0,416,8,0,0,0,4,0,1,4675210,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Norte",0,"False"
2,0,0,98,6,0,0,0,4,0,1,4683725,2,1,"até 1 min",1,"manhã","até 1 min","rapida","Norte",0,"False"
3,0,0,125,6,0,1,1,4,1,9,4663303,2,9,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Nordeste",1,"False"
5,0,1,1,7,0,1,1,4,1,1,4180050,2,1,"de 10 a 30 min",0,"manhã","de 1 a 5 min","longa","Sul",1,"False"
5,0,1,1311,7,0,1,1,4,1,1,4180029,2,1,"de 5 a 10 min",0,"manhã","até 1 min","média","Nordeste",0,"False"
2,0,0,416,8,0,0,0,4,0,1,4675268,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Centro-Oeste",0,"False"
5,0,1,1311,7,0,1,1,4,1,1,4180029,2,1,"de 10 a 30 min",0,"manhã","até 1 min","longa","Sudeste",1,"False"
16,0,0,1305,7,0,1,1,5,1,1,4100003,2,1,"maior que 30 min",0,"manhã","de 1 a 5 min","longa","Sul",1,"False"
2,0,0,401,4,0,0,0,4,0,2,4684123,2,2,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sul",1,"False"
17,0,0,1305,7,0,1,1,5,1,1,4100020,2,1,"maior que 30 min",0,"manhã","de 1 a 5 min","longa","Sul",1,"False"
2,0,0,529,8,0,1,1,4,1,1,4535524,2,1,"de 10 a 30 min",0,"manhã","de 1 a 5 min","longa","Sul",1,"False"
3,0,1,125,6,0,1,1,4,1,9,4639348,2,9,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Nordeste",0,"False"
2,0,0,416,8,0,0,0,4,0,1,4159562,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sudeste",0,"False"
3,0,1,98,6,0,0,0,4,0,2,4650545,2,2,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Nordeste",1,"False"
2,0,0,529,8,0,0,0,4,0,1,4675346,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sul",0,"False"
2,0,0,126,6,0,0,0,4,0,1,4616543,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Nordeste",1,"False"
2,0,0,850,8,0,0,0,4,0,1,4663683,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sul",0,"False"
3,0,1,2326,7,0,1,1,5,1,1,4100016,2,1,"de 5 a 10 min",0,"manhã","de 1 a 5 min","média","Sudeste",1,"False"
3,0,1,2475,7,0,1,1,4,1,1,4180043,2,1,"de 5 a 10 min",0,"manhã","até 1 min","média","Sudeste",1,"False"
2,0,0,2326,7,0,1,1,5,1,1,4100036,2,1,"de 10 a 30 min",0,"manhã","de 1 a 5 min","longa","Nordeste",1,"False"
2,0,0,128,6,0,1,1,4,1,1,4660956,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Nordeste",1,"False"
2,0,0,810,8,0,0,0,4,0,1,4675238,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sudeste",1,"False"
2,0,0,810,4,0,0,0,4,0,2,4677340,2,2,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sudeste",0,"False"
2,0,0,98,6,0,0,0,4,0,2,4683737,2,2,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sudeste",1,"False"
2,0,0,126,6,0,1,1,4,1,1,4634183,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Nordeste",0,"False"
2,0,0,66,6,0,0,0,4,0,1,4662412,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Norte",0,"False"
2,0,0,401,8,0,0,0,4,0,1,4671392,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sul",1,"False"
3,0,1,125,6,0,1,1,4,1,3,4662035,2,3,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sul",0,"False"
2,0,0,810,4,0,0,0,4,0,2,4675185,2,2,"até 1 min",1,"manhã","até 1 min","rapida","Sudeste",0,"False"
2,0,0,125,6,0,1,1,4,1,3,4652743,2,3,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sul",0,"False"
6,0,4,45,6,0,0,0,4,0,1,4643229,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sudeste",0,"False"
2,0,0,123,6,0,1,1,4,1,1,4651244,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sudeste",1,"False"
2,0,0,546,8,0,0,0,4,0,1,4602383,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sul",0,"False"
2,0,0,98,6,0,0,0,4,0,1,4661496,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sudeste",1,"False"
2,0,0,128,6,0,1,1,4,1,1,4608109,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sul",1,"False"
2,0,0,416,8,0,0,0,4,0,1,4675082,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Nordeste",1,"False"
2,0,0,850,8,0,0,0,4,0,2,4657865,2,2,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sul",0,"False"
2,0,0,401,8,0,1,1,4,1,1,4671186,2,1,"de 10 a 30 min",0,"manhã","de 1 a 5 min","longa","Sul",1,"False"
2,0,0,850,8,0,0,0,4,0,2,4667964,2,2,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sul",0,"False"
2,0,0,125,6,0,1,1,4,1,3,4641840,2,3,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Norte",0,"False"
2,0,0,98,6,0,0,0,4,0,1,4668078,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Nordeste",1,"False"
2,0,0,850,8,0,0,0,4,0,1,4602440,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sul",0,"False"
2,0,0,2326,7,0,1,1,5,1,1,4180017,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","média","Centro-Oeste",0,"False"
3,0,1,98,6,0,0,0,4,0,1,4665620,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Nordeste",0,"False"
5,0,0,1311,7,0,1,1,4,1,1,4180009,2,1,"de 5 a 10 min",0,"manhã","até 1 min","média","Nordeste",0,"False"
2,0,0,128,6,0,1,1,4,1,9,4615524,2,9,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sudeste",1,"False"
2,0,0,850,8,0,0,0,4,0,2,4539323,2,2,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sul",1,"False"
17,0,1,1305,7,0,1,1,5,1,1,4100035,2,1,"de 5 a 10 min",0,"manhã","até 1 min","média","Nordeste",0,"False"
2,0,0,416,4,0,0,0,4,0,2,4684123,2,2,"até 1 min",1,"manhã","até 1 min","rapida","Norte",0,"False"
2,0,0,126,6,0,1,1,4,1,1,4664287,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Centro-Oeste",0,"False"
3,0,1,126,6,0,1,1,4,1,4,4652718,2,4,"de 10 a 30 min",0,"manhã","de 1 a 5 min","longa","Sudeste",1,"False"
2,0,0,98,6,0,0,0,4,0,3,4651628,2,3,"até 1 min",1,"manhã","até 1 min","rapida","Centro-Oeste",0,"False"
2,0,0,126,6,0,1,1,4,1,5,4611539,2,5,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Nordeste",0,"False"
2,0,0,850,8,0,0,0,4,0,1,4671170,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sul",0,"False"
2,0,0,123,6,0,1,1,4,1,1,4632440,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sudeste",1,"False"
2,0,0,850,8,0,0,0,4,0,1,4602377,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Nordeste",0,"False"
2,0,0,66,6,0,0,0,4,0,1,4683720,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sudeste",0,"False"
2,0,0,810,8,0,1,1,4,1,1,4624829,2,1,"maior que 30 min",0,"manhã","de 1 a 5 min","longa","Sudeste",1,"False"
2,0,0,405,8,0,1,1,4,1,1,4675325,2,1,"de 10 a 30 min",0,"manhã","de 1 a 5 min","média","Nordeste",1,"False"
2,0,0,850,8,0,0,0,4,0,1,4675171,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Nordeste",0,"False"
17,0,1,1305,7,0,1,1,5,1,1,4100006,2,1,"de 10 a 30 min",0,"manhã","de 1 a 5 min","longa","Centro-Oeste",1,"False"
2,0,0,98,6,0,0,1,4,0,4,4670575,2,4,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Nordeste",0,"False"
2,0,0,416,8,0,0,0,4,0,2,4675324,2,2,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sudeste",1,"False"
2,0,0,125,6,0,1,1,4,1,5,4638270,2,5,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sudeste",0,"False"
2,0,0,850,4,0,0,0,4,0,2,4622605,2,2,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Nordeste",1,"False"
2,0,0,401,4,0,0,0,4,0,2,4684168,2,2,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sul",0,"False"
2,0,0,810,8,0,0,0,4,0,1,4656992,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sudeste",1,"False"
2,0,0,850,8,0,0,0,4,0,2,4175496,2,2,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Nordeste",0,"False"
2,0,0,2326,7,0,1,1,5,1,1,4100024,2,1,"maior que 30 min",0,"manhã","até 1 min","longa","Nordeste",1,"False"
2,0,0,2326,7,0,1,1,5,1,1,4180009,2,1,"de 10 a 30 min",0,"manhã","de 1 a 5 min","longa","Sudeste",1,"False"
17,14,1,123,6,0,1,1,4,1,1,4634170,1,1,"de 10 a 30 min",0,"manhã","de 1 a 5 min","longa","Sul",1,"False"
2,0,0,98,6,0,0,0,4,0,2,4645841,2,2,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Nordeste",1,"False"
2,0,0,125,6,0,1,1,4,1,5,4660930,2,5,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Nordeste",0,"False"
5,0,1,1,7,0,1,1,4,1,1,4100038,2,1,"de 1 a 5 min",0,"manhã","até 1 min","média","Nordeste",0,"False"
2,0,0,850,8,0,0,0,4,0,2,4639462,2,2,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Nordeste",0,"False"
2,0,0,850,8,0,0,0,4,0,1,4677395,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sul",0,"False"
2,0,0,416,4,0,0,0,4,0,2,4596382,2,2,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Nordeste",1,"False"
16,0,0,1305,7,0,1,1,5,1,1,4100009,2,1,"de 5 a 10 min",0,"manhã","de 1 a 5 min","média","Sudeste",1,"False"
2,0,0,2475,7,0,1,1,4,1,1,4180031,2,1,"até 1 min",1,"manhã","até 1 min","rapida","Nordeste",0,"False"
4,0,0,1311,7,0,0,0,4,0,1,4180019,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sudeste",0,"False"
2,0,0,401,8,0,0,0,4,0,1,4172058,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sul",1,"False"
5,0,1,1311,7,0,1,1,4,1,1,4180047,2,1,"de 5 a 10 min",0,"manhã","até 1 min","média","Nordeste",0,"False"
2,0,0,401,8,0,0,0,4,0,1,4592884,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sul",1,"False"
3,0,0,850,4,0,1,1,4,1,2,4684184,2,2,"de 10 a 30 min",0,"manhã","de 1 a 5 min","longa","Sul",1,"False"
2,0,0,98,6,0,0,0,4,0,1,4681471,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Nordeste",1,"False"
2,0,0,850,8,0,1,1,4,1,2,4632649,2,2,"de 10 a 30 min",0,"manhã","de 1 a 5 min","longa","Sudeste",1,"False"
2,0,0,416,8,0,0,0,4,0,1,4674949,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Nordeste",0,"False"
